Iteration,list_iterations,Iteration,Swap Class Random,Swap Class Capacity,Swap Student Gaphour,Swap Student Doublehour,list_duration_since_innit
29,22,83,0,0,0,0,400.55
29,23,82,1,1,1,0,411.96
29,24,80,0,0,0,2,423.12
29,25,79,0,1,0,1,434.24
29,26,79,0,0,0,0,445.28
29,27,79,0,0,0,0,456.26
29,28,79,0,0,0,0,467.23
29,29,79,0,0,0,0,478.2
29,30,78,0,0,0,1,489.4
29,31,78,0,0,0,0,500.83
29,32,77,1,0,0,1,511.7
29,33,76,1,0,0,0,522.46
29,34,76,0,0,0,0,533.19
29,35,76,0,0,0,0,543.87
29,36,76,0,0,0,0,554.63
29,37,76,0,0,0,0,565.35
29,38,75,0,0,0,1,576.12
29,39,75,0,0,0,0,586.81
29,40,75,0,0,0,0,597.56
29,41,75,0,0,0,0,608.28
29,42,75,0,0,0,0,619.04
29,43,75,0,0,0,0,630.15
29,44,75,0,0,0,0,640.75
29,45,75,0,0,0,0,651.48
29,46,75,0,0,0,0,662.12
29,47,74,0,0,0,1,673.42
29,48,74,0,0,0,0,683.93
29,49,74,0,0,0,0,694.42
29,50,74,0,0,0,0,705.09
29,51,74,0,0,0,0,715.68
29,52,74,0,0,0,0,726.15
29,53,74,0,0,0,0,736.75
29,54,74,0,0,0,0,747.23
29,55,74,0,0,0,0,757.8
29,56,74,0,0,0,0,768.38
29,57,74,0,0,0,0,779.1
29,58,74,0,0,0,0,789.58
29,59,74,0,0,0,0,800.14
29,60,74,0,0,0,0,810.68
29,61,74,0,0,0,0,821.16
29,62,74,0,0,0,0,831.75
29,63,74,0,0,0,0,842.29
29,64,74,0,0,0,0,853.59
29,65,74,0,0,0,0,864.2
29,66,74,0,0,0,0,874.78
29,67,74,0,0,0,0,885.36
29,68,74,0,0,0,0,895.98
29,69,74,0,0,0,0,906.46
29,70,74,0,0,0,0,917.09
29,71,74,0,0,0,0,927.9
29,72,74,0,0,0,0,939.27
29,73,74,0,0,0,0,950.45
29,74,74,0,0,0,0,961.04
29,75,73,1,0,0,0,971.6
29,76,72,0,0,1,0,982.06
29,77,72,0,0,0,0,992.48
29,78,72,0,0,0,0,1002.82
29,79,72,0,0,0,0,1013.25
29,80,72,0,0,0,0,1025.14
29,81,71,0,0,0,1,1036.61
29,82,71,0,0,0,0,1047.52
29,83,71,0,0,0,0,1058.41
29,84,71,0,0,0,0,1069.32
29,85,71,0,0,0,0,1082.73
29,86,71,0,0,0,0,1098.24
29,87,71,0,0,0,0,1109.79
29,88,70,0,0,0,1,1122.85
29,89,70,0,0,0,0,1135.63
29,90,70,0,0,0,0,1147.66
29,91,70,0,0,0,0,1159.11
29,92,70,0,0,0,0,1170.39
29,93,70,0,0,0,0,1181.87
29,94,70,0,0,0,0,1193.72
29,95,70,0,0,0,0,1205.33
29,96,70,0,0,0,0,1216.99
29,97,70,0,0,0,0,1228.66
29,98,70,0,0,0,0,1240.67
29,99,70,0,0,0,0,1252.42
29,100,70,0,0,0,0,1265.05
29,101,70,0,0,0,0,1276.29
29,102,70,0,0,0,0,1288.17
29,103,70,0,0,0,0,1300.73
29,104,70,0,0,0,0,1312.15
29,105,70,0,0,0,0,1322.47
29,106,70,0,0,0,0,1332.76
29,107,70,0,0,0,0,1343.05
29,108,70,0,0,0,0,1353.41
29,109,70,0,0,0,0,1363.76
29,110,70,0,0,0,0,1374.14
29,111,70,0,0,0,0,1384.55
29,112,70,0,0,0,0,1394.97
29,113,70,0,0,0,0,1405.28
29,114,70,0,0,0,0,1415.62
29,115,70,0,0,0,0,1425.98
29,116,70,0,0,0,0,1436.33
29,117,70,0,0,0,0,1447.82
29,118,70,0,0,0,0,1459.72
